Delhi metro fare : 1st query,Prerna,Ojasvi,Urvi,Himanshu,,Prerna ,Ojasvi ,Urvi,Himanshu
https://www.collegepravesh.com/engineering-colleges/iiit-delhi/,,1,,,,,5,,
http://www.baidu.com/link?url=II8WrUpzKa4qmrhxU2Ymcg82Z9HGlodGelgbeHhDa0pM_3jFSZh-MDCB50sURKeV_S4kB40Wj6wIHOeFGkoO-HDjxgpZ1fr78lGN2yRvQ8w-meVHcVvcrvpdsQoiZGUXVMN3WEIB7OtVBNgCecHWsK,,0,,,,,10,,
https://www.motachashma.com/entranceexam/100217/iiit-delhi-admission&sa=U&ved=0ahUKEwiygoWx34TaAhXEH5QKHSduCS4QFghJMAg&usg=AOvVaw0ztFDbrcTH-TWLUINu6lqv,,1,,,,,6,,
https://www.shiksha.com/university/indraprastha-institute-of-information-technology-delhi-32722,,1,,,,,7,,
http://www.recruitmentinboxx.com/iiit-delhi-admission/7559/,,1,,,,,8,,
https://www.campusoption.com/college/admission/indraprastha-institute-of-information-technology-delhi,,1,,,,,9,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,1,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
route to IIIT-D : 12th query,,,,,,,,,
,,,,,,,,,
https://www.quora.com/How-do-I-reach-IIIT-Delhi-from-Delhi-Airport,,1,,,,,3,,
http://www.indiaeducation.net/iiit/delhi/contacts.aspx,,1,,,,,1,,
http://www.crackthemba.com/directions/,,1,,,,,2,,
https://en.wikipedia.org/wiki/Route_(gridiron_football),,0,,,,,4,,
http://www.baidu.com/link?url=Plq02vSURX0JoW11oUAu7DaO3Imoksw9x3aCrB8J_CjGyvXgiL2CJZTFLuzmgUxtpg_DcvsfgH4e9F0Qh0y6_pg5x689OvUCchoVuGRmEV-vXtOBm_hVPw1re3lZ3h9J1sZKwzZsswbn1hWLA1H18_,,0,,,,,5,,
https://www.merriam-webster.com/dictionary/route,,0,,,,,6,,
http://www.baidu.com/link?url=dpNT0B9HqBLq6rOvobZjcbD7bxFUPEYT8ttv1aFRHXjOt0wR-OblC1Ui5G1HVmfIaTbY1H3qKrVxzMzuZGgVFs9jE-AnZ63JLQXx5tZilcu,,0,,,,,7,,
http://www.dictionary.com/browse/route,,0,,,,,8,,
https://www.merriam-webster.com/thesaurus/route,,0,,,,,9,,
http://www.baidu.com/link?url=JuFm2-cNNWppDSg_l5kOyGsSEehszjpI157hj6sIDjIDqBLi9L-Fz7dD2nLAYvhUUTXZ2Zyffo5O4Y3YOk4MxLxjJvWRGqtUqwZxUvab7Iq,,0,,,,,10,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
IIIT Delhi cutoff : 13th query,,,,,,,,,
,,,,,,,,,
https://engineering.careers360.com/articles/iiit-delhi-mtech-2016-cutoff,,1,,,,4,4,,
https://engineering.careers360.com/articles/iiit-delhi-mtech-2015-cutoff,,1,,,,5,5,,
https://admission.aglasem.com/iiit-delhi-cut-off-btech/,,1,,,,3,3,,
https://www.iiitd.ac.in/,,1,,,,7,7,,
https://cutoffs.aglasem.com/45,,1,,,,2,2,,
https://www.collegepravesh.com/engineering-colleges/iiit-delhi/,,1,,,,1,1,,
https://www.quora.com/What-are-the-ranking-of-the-IIITs,,0,,,,8,8,,
"https://en.wikipedia.org/wiki/International_Institute_of_Information_Technology,_Hyderabad",,0,,,,10,10,,
http://www.baidu.com/link?url=GOAueA5ld_wrjBvyKqy0ti6T8gc1MR_2_39SHXMWw2WHA2st1Vg7ASmsczzW1wnw6ESr727edDEotypxRD2jAPfDwvBgM62dIm6tDpg3nOhVfajGCmpvh96VxqTZ0WO0UoHOhIIVq6a-A7j-0TToXeEoVa9GujIoRrZ3ErC9_2K,,1,,,,6,6,,
https://en.wikipedia.org/wiki/Indian_Institutes_of_Information_Technology,,0,,,,9,9,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,1,,,,,,,
"1,3",,1,,,,,,,
"1,4",,1,,,,,,,
"1,5",,1,,,,,,,
"1,6",,0,,,,,,,
"1,7",,1,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,1,,,,,,,
"2,5",,1,,,,,,,
"2,6",,0,,,,,,,
"2,7",,1,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,1,,,,,,,
"3,5",,1,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,1,,,,,,,
"4,6",,1,,,,,,,
"4,7",,1,,,,,,,
"4,8",,1,,,,,,,
"4,9",,1,,,,,,,
"4,10",,1,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,1,,,,,,,
"6,8",,1,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
Research opportunities at IIITD : 14th query,,,,,,,,,
,,,,,,,,,
https://www.quora.com/What-is-your-review-of-Indraprastha-Institute-of-Information-Technology-Delhi,,1,,,,3,3,,
https://www.iiitd.ac.in/research/rsnews,,1,,,,1,1,,
https://engineering.careers360.com/colleges/indraprastha-institute-of-information-technology-delhi,,1,,,,4,4,,
http://precog.iiitd.edu.in/openings/,,1,,,,2,2,,
https://www.quora.com/topic/Indraprastha-Institute-of-Information-Technology-Delhi-IIIT-Delhi,,1,,,,5,5,,
https://www.microsoft.com/en-us/research/blog/,,0,,,,6,6,,
http://www.baidu.com/link?url=M4UF3OuCF4pF0t5c0ZxZDX9xEkrDI4OtEc0gz0tlbMGnXxQCdypYAduMMo9Bo1iQBxWMVJiPASO_ExQqc6lkkmBzApCmi8111VFONPftQun-L1tx4OuX5WHWHoGBGB8e,,0,,,,9,9,,
https://en.wikipedia.org/wiki/Research,,0,,,,7,7,,
http://www.baidu.com/link?url=MBk8e-16-0oyOdjXho7oVWmmEw5oKU8wqXBhMtBVsBwt-mhZdGRVtaaV2CKkqihwB7H3Y0rAPMHvE48asbiKM_,,0,,,,10,10,,
https://www.merriam-webster.com/dictionary/research,,0,,,,8,8,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,1,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,1,,,,,,,
"7,10",,0,,,,,,,
"8,9",,1,,,,,,,
"8,10",,1,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
courses available at IIITD,,,,,,,,,
,,,,,,,,,
https://www.shiksha.com/university/indraprastha-institute-of-information-technology-delhi-32722,,1,,,,3,3,,
https://iiitd.ac.in/academics/courses/online,,1,,,,6,6,,
https://iiitd.ac.in/academics/courses/institute,,1,,,,1,1,,
https://old.iiitd.ac.in/education/courses,,1,,,,2,2,,
https://institutes.aglasem.com/tag/iiitd/,,1,,,,7,7,,
https://institutes.aglasem.com/iiitd-courses/,,1,,,,4,4,,
https://www.collegepravesh.com/engineering-colleges/iiit-delhi/,,1,,,,5,5,,
https://en.wikipedia.org/wiki/Course_(education),,0,,,,10,10,,
https://ocw.mit.edu/courses/,,0,,,,8,8,,
http://www.baidu.com/link?url=k722llhjYggvj9-2zlNMgRfTwyThSrcabtgSPh91i9TQqVWxLjOKgFmrgUrwstyT,,0,,,,9,9,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,1,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,1,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,1,,,,,,,
"4,7",,1,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,1,,,,,,,
"5,7",,1,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
IIITD faculty,,,,,,,,,
,,,,,,,,,
https://www.iiit.ac.in/people/faculty/,,0,,,,10,10,,
https://www.iiitd.ac.in/people/faculty,,1,,,,1,1,,
https://www.iiitd.ac.in/,,1,,,,3,3,,
http://crypto.iiitd.edu.in/faculty.html,,1,,,,2,2,,
https://twitter.com/IIITDelhi,,0,,,,6,6,,
https://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology_Delhi,,0,,,,5,5,,
https://www.facebook.com/IIITDelhi,,0,,,,7,7,,
http://www.baidu.com/link?url=eBViX_lji9bbcLMxlnPz-8FOZEvJjpD3SiFGFBtcBy8raRu089etfw894fmBk6iDAbm8MWyZ_iWLv5lEx1NxmeNmxRjxnHjs_5z4aSxl-yVZNy1WHexHa7r8Jxp_2z1O9hvm7R0Z5wxKrHBvEYqCehz4Ak8q93Hc-2R5fhzWQLa,,0,,,,9,9,,
http://www.baidu.com/link?url=StaifEixfxTRflt-msWwzWKBDx5LgegGZ8FAoOIpgvMVuHhScpqsxWQMCPoEE-sSvfGwt1ajjcAx8EqqI2X6ciiZ4P82F0_YVjpMZLrtpAwPTw81t24ZndBaOqL8T7DaO04P3W9iVt6wS0Wxrwrf2Qy811IpqU3lYY3UcLtOs0uXnOhfnoQCYUUX2NisYLAtPav0rb0e2-CSf7Nd5Xhgfa,,0,,,,8,8,,
http://www.baidu.com/link?url=Z3l9az0QBNqTJGYmmJuNJUPiGsYuNoGETvS_xekGgMawr-WL7ukuGRWbxk6qvktn,,1,,,,4,4,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,1,,,,,,,
"2,3",,1,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,1,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,1,,,,,,,
"4,5",,1,,,,,,,
"4,6",,1,,,,,,,
"4,7",,1,,,,,,,
"4,8",,1,,,,,,,
"4,9",,1,,,,,,,
"4,10",,1,,,,,,,
"5,6",,1,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,1,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,1,,,,,,,
"8,9",,1,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
placements at IIITD,,,,,,,,,
,,,,,,,,,
https://www.quora.com/Indraprastha-Institute-of-Information-Technology-Delhi-What-makes-low-placements-at-IIIT-Delhi,,1,,,,4,4,,
https://www.quora.com/How-are-the-placements-at-IIITD,,1,,,,3,3,,
https://www.iiitd.ac.in/placement,,1,,,,1,1,,
https://www.collegepravesh.com/engineering-colleges/iiit-delhi/,,1,,,,2,2,,
https://www.merriam-webster.com/dictionary/placement,,0,,,,10,10,,
https://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology_Delhi,,0,,,,6,6,,
https://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology,,0,,,,7,7,,
https://www.investopedia.com/terms/p/placement.asp,,0,,,,8,8,,
https://www.thefreedictionary.com/placements,,0,,,,9,9,,
https://www.quora.com/in/How-are-the-placements-at-IIITD&sa=U&ved=0ahUKEwi2raiaxOPZAhVFl5QKHYqqBikQFggjMAM&usg=AOvVaw366ir0owAJKM9x_1p_7dri,,1,,,,5,5,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,1,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,1,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,1,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,1,,,,,,,
"5,7",,1,,,,,,,
"5,8",,1,,,,,,,
"5,9",,1,,,,,,,
"5,10",,1,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,1,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
Nearest metro station to IIITD,,,,,,,,,
,,,,,,,,,
http://cai.iiitd.ac.in/,,1,,,,2,2,,
http://cerc.iiitd.ac.in/contact.html,,1,,,,3,3,,
https://www.iiitd.ac.in/sites/default/files/docs/tenders/TenderIndustrialRoadSweeper.pdf,,0,,,,4,4,,
https://www.iiitd.edu.in/HowtoreachIIITD.pdf,,1,,,,1,1,,
https://www.quora.com/Which-is-the-nearest-Metro-station-near-Delhi-Rohhila,,0,,,,5,5,,
https://en.wikipedia.org/wiki/Nathan_%22Nearest%22_Green,,0,,,,6,6,,
https://www.quora.com/Which-is-the-nearest-railway-station-to-Indira-Gandhi-International-Airport-Delhi-Airport-if-my-train-comes-from-Dehradun,,0,,,,7,7,,
https://www.merriam-webster.com/dictionary/near,,0,,,,8,8,,
http://reference.wolfram.com/language/ref/Nearest.html,,0,,,,9,9,,
https://en.wikipedia.org/wiki/List_of_nearest_stars,,0,,,,10,10,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,1,,,,,,,
"1,3",,1,,,,,,,
"1,4",,1,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
Ranking of IIIT Delhi,,,,,,,,,
,,,,,,,,,
https://www.quora.com/What-are-the-ranking-of-the-IIITs,,1,,,,2,2,,
https://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology,,1,,,,7,7,,
https://www.quora.com/How-good-are-DTU-BITS-NSIT-and-IIIT-Delhi-as-compared-to-each-other-in-terms-of-placements-and-research-opportunities,,1,,,,6,6,,
http://www.igniteengineers.com/ranking-of-iiits-in-india/,,1,,,,3,3,,
https://www.iiitd.ac.in/webstory/qsranking,,1,,,,1,1,,
http://studychacha.com/discuss/10583-iiit-delhi-ranking.html,,1,,,,4,4,,
https://www.collegepravesh.com/engineering-colleges/iiit-delhi/,,1,,,,5,5,,
https://en.wikipedia.org/wiki/Ranking,,0,,,,9,9,,
https://www.merriam-webster.com/dictionary/ranking,,0,,,,10,10,,
http://www.baidu.com/link?url=a2lGqB2eBigb2L4RJYpDnfLF0G2ml6FvgSiuvXh9-tiMrVxVfTOGSwekudqRp_2YSpZLtLyIfG_mAwwhNznUpR5E3WOE3zQUhp3DeD9KyT7,,0,,,,8,8,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,1,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,1,,,,,,,
"1,7",,1,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,1,,,,,,,
"3,7",,1,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,1,,,,,,,
"4,7",,1,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,1,,,,,,,
"5,7",,1,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,1,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,1,,,,,,,
"8,10",,1,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
Campus life at IIIT Delhi,,,,,,,,,
,,,,,,,,,
https://en.wikipedia.org/wiki/Indraprastha_Institute_of_Information_Technology,,1,,,,5,5,,
https://www.quora.com/How-is-the-social-life-at-IIITD,,1,,,,1,1,,
https://www.shiksha.com/b-tech/articles/life-at-iiit-delhi-sprawling-campus-lot-of-study-pressure-and-flexible-hostel-timings-blogId-7574,,1,,,,2,2,,
http://www.indiaeducation.net/iiit/delhi/hostels.aspx,,1,,,,6,6,,
https://old.iiitd.ac.in/facilities/students-new,,1,,,,3,3,,
https://www.iiitd.ac.in/admission/btech/2017,,0,,,,8,8,,
https://old.iiitd.ac.in/life/campus-life,,1,,,,4,4,,
http://www.baidu.com/link?url=mxHJL1cAvvPZTx8Hk5iftmZ7bNcq8yu62353r9LcDWHrSs2sHSUyOgxXrljQvsDxmlbfJLPYqf0Qd5dQZIBVEsaXO9ltw7RG96RnRrG4T5K,,0,,,,9,9,,
https://www.merriam-webster.com/dictionary/campus,,0,,,,10,10,,
https://www.quora.com/Whats-a-day-in-the-life-of-an-IIIT-H-student-like,,0,,,,7,7,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,1,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,1,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,1,,,,,,,
"3,6",,1,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,1,,,,,,,
"4,6",,1,,,,,,,
"4,7",,0,,,,,,,
"4,8",,1,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,1,,,,,,,
"7,9",,1,,,,,,,
"7,10",,1,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
How is Aadhaar different from any other identity issued by the government?,Prerna,Ojasvi,Urvi,Himanshu,,Prerna ,Ojasvi ,Urvi,Himanshu
,,,,,,,,,
https://uidai.gov.in/component/fsf/?view=faq&catid=28,,1,,,,,1,,
http://vikaspedia.in/e-governance/online-citizen-services/government-to-citizen-services-g2c/all-about-aadhaar/why-aadhaar,,1,,,,,2,,
http://mahadbtgov.in/aadhar-as-a-identity-proof-is-perfect-document/,,1,,,,,3,,
https://en.wikipedia.org/wiki/AADHAAR,,1,,,,,4,,
http://www.dnaindia.com/business/report-as-supreme-court-debates-aadhaar-privacy-here-are-10-general-faqs-answered-2576431,,1,,,,,5,,
http://differenttruths.com/governance/politics/uidai-the-aadhaar-of-identity/,,1,,,,,6,,
http://www.baidu.com/link?url=WnDXKu67uQ0JUogT61yoKMl62bSWZcjzpWWw5OE8kPf2ykNQPtXb7NSJ_HsKqyqTi82ZwL3dF3Lx5N6u3tBI3JvGCVm0Q5GbEg0C2owfQaxdaLe0TIzKh_haMWeulgDNFO_2o6IwAgcNN6mkVisLaI3ovJe-zuDhKCyzdZah0qy,,0,,,,,8,,
https://trendings.net/how-is-aadhaar-different-from-any-other-identity-issued-by-the-government/&sa=U&ved=0ahUKEwj--5mXwd3aAhXIE7wKHaPYCI4QFgg_MAg&usg=AOvVaw2-4zqVRzWi1-UGUi2vOIIX,,1,,,,,7,,
http://www.baidu.com/link?url=1mgsSGaglG1hPcMjzXBX_FqcX_nS9zrbd0fRUDsj__jFOj3BCS00BvDSQZ1soQkOW7eI7mFRs-NKDw5q5iDYZ5bkQHPgycAEhbt70fMQcn1YpOpQJ3ZiuXht47KPt5AfvW2TOskFCzl00V6eRht9tAbvY3Ba083vKv-ugdZyJdHDad_9auGW-V8JQ8_w0dFYF1YW09E1KJxxNeUe-vjR87AJ0vUMrQmxjdHqTcXKTBO,,0,,,,,9,,
